sample	name	start	end	depth
Yale-RSV-0003	Amplicon 25	7377	7776	23012
Yale-RSV-0003	Amplicon 26	7693	8093	157690
Yale-RSV-0003	Amplicon 27	8007	8408	37386
Yale-RSV-0003	Amplicon 28	8321	8714	72866
Yale-RSV-0003	Amplicon 29	8631	9036	58404
Yale-RSV-0003	Amplicon 30	8943	9353	61772
Yale-RSV-0003	Amplicon 31	9243	9656	23297
Yale-RSV-0003	Amplicon 32	9520	9932	42915
Yale-RSV-0003	Amplicon 33	9813	10223	5044
Yale-RSV-0003	Amplicon 34	9998	10495	83478
Yale-RSV-0003	Amplicon 35	10434	10829	91206
Yale-RSV-0003	Amplicon 36	10735	11133	194799
Yale-RSV-0003	Amplicon 37	10978	11382	69602
Yale-RSV-0003	Amplicon 38	11275	11669	46630
Yale-RSV-0003	Amplicon 39	11516	11921	60412
Yale-RSV-0003	Amplicon 40	11828	12229	51762
Yale-RSV-0003	Amplicon 41	12133	12530	20729
Yale-RSV-0003	Amplicon 42	12438	12808	78549
Yale-RSV-0003	Amplicon 43	12708	13109	68928
Yale-RSV-0003	Amplicon 44	13021	13414	18151
Yale-RSV-0003	Amplicon 45	13321	13736	11719
Yale-RSV-0003	Amplicon 46	13647	14040	60219
Yale-RSV-0003	Amplicon 47	13950	14354	62880
Yale-RSV-0003	Amplicon 48	14239	14648	32955
Yale-RSV-0003	Amplicon 49	14580	15020	204139
Yale-RSV-0003	Amplicon 50	14816	0	-1
Yale-RSV-0004	Amplicon 1	45	451	42125
Yale-RSV-0004	Amplicon 2	317	721	63197
Yale-RSV-0004	Amplicon 3	622	1028	39998
Yale-RSV-0004	Amplicon 4	929	1340	278273
Yale-RSV-0004	Amplicon 5	1220	1655	299957
Yale-RSV-0004	Amplicon 6	1540	1970	116616
Yale-RSV-0004	Amplicon 7	1861	2363	21706
Yale-RSV-0004	Amplicon 8	2182	2587	15936
Yale-RSV-0004	Amplicon 9	2492	2897	16169
Yale-RSV-0004	Amplicon 10	2806	3201	61339
Yale-RSV-0004	Amplicon 11	3108	3512	19802
Yale-RSV-0004	Amplicon 12	3425	3820	116197
Yale-RSV-0004	Amplicon 13	3724	4128	250659
Yale-RSV-0004	Amplicon 14	4040	4446	202076
Yale-RSV-0004	Amplicon 15	4325	4737	54528
Yale-RSV-0004	Amplicon 16	4677	5031	85775
Yale-RSV-0004	Amplicon 17	4949	5337	24043
Yale-RSV-0004	Amplicon 18	5254	5659	148276
Yale-RSV-0004	Amplicon 19	5575	5981	191374
Yale-RSV-0004	Amplicon 20	5852	6259	354530
Yale-RSV-0004	Amplicon 21	6173	6569	376643
Yale-RSV-0004	Amplicon 22	6448	6851	219624
Yale-RSV-0004	Amplicon 23	6747	7158	31538
Yale-RSV-0004	Amplicon 24	7072	7468	69529
Yale-RSV-0004	Amplicon 25	7377	7776	118771
Yale-RSV-0004	Amplicon 26	7693	8093	193453
Yale-RSV-0004	Amplicon 27	8007	8408	266720
Yale-RSV-0004	Amplicon 28	8321	8714	114207
Yale-RSV-0004	Amplicon 29	8631	9036	36538
Yale-RSV-0004	Amplicon 30	8943	9353	35754
Yale-RSV-0004	Amplicon 31	9243	9656	38860
Yale-RSV-0004	Amplicon 32	9520	9932	75116
Yale-RSV-0004	Amplicon 33	9813	10223	21551
Yale-RSV-0004	Amplicon 34	9998	10495	6052
Yale-RSV-0004	Amplicon 35	10434	10829	78165
Yale-RSV-0004	Amplicon 36	10735	11133	286377
Yale-RSV-0004	Amplicon 37	10978	11382	156811
Yale-RSV-0004	Amplicon 38	11275	11669	110364
Yale-RSV-0004	Amplicon 39	11516	11921	82603
Yale-RSV-0004	Amplicon 40	11828	12229	160716
Yale-RSV-0004	Amplicon 41	12133	12530	139016
Yale-RSV-0004	Amplicon 42	12438	12808	108586
Yale-RSV-0004	Amplicon 43	12708	13109	14722
Yale-RSV-0004	Amplicon 44	13021	13414	732
Yale-RSV-0004	Amplicon 45	13321	13736	15015
Yale-RSV-0004	Amplicon 46	13647	14040	105699
Yale-RSV-0004	Amplicon 47	13950	14354	79387
Yale-RSV-0004	Amplicon 48	14239	14648	11830
Yale-RSV-0004	Amplicon 49	14580	15020	57811
Yale-RSV-0004	Amplicon 50	14816	0	-1
Yale-RSV-0005	Amplicon 1	45	451	44822
Yale-RSV-0005	Amplicon 2	317	721	32322
Yale-RSV-0005	Amplicon 3	622	1028	128796
Yale-RSV-0005	Amplicon 4	929	1340	67504
Yale-RSV-0005	Amplicon 5	1220	1655	132614
Yale-RSV-0005	Amplicon 6	1540	1970	31232
Yale-RSV-0005	Amplicon 7	1861	2363	31
Yale-RSV-0005	Amplicon 8	2182	2587	7209
Yale-RSV-0005	Amplicon 9	2492	2897	55857
Yale-RSV-0005	Amplicon 10	2806	3201	32702
Yale-RSV-0005	Amplicon 11	3108	3512	20046
Yale-RSV-0005	Amplicon 12	3425	3820	38329
Yale-RSV-0005	Amplicon 13	3724	4128	139068
Yale-RSV-0005	Amplicon 14	4040	4446	33373
Yale-RSV-0005	Amplicon 15	4325	4737	3595
Yale-RSV-0005	Amplicon 16	4677	5031	814
Yale-RSV-0005	Amplicon 17	4949	5337	497
Yale-RSV-0005	Amplicon 18	5254	5659	29723
Yale-RSV-0005	Amplicon 19	5575	5981	242942
Yale-RSV-0005	Amplicon 20	5852	6259	110274
Yale-RSV-0005	Amplicon 21	6173	6569	269919
Yale-RSV-0005	Amplicon 22	6448	6851	82107
Yale-RSV-0005	Amplicon 23	6747	7158	47056
Yale-RSV-0005	Amplicon 24	7072	7468	33232
Yale-RSV-0005	Amplicon 25	7377	7776	101555
Yale-RSV-0005	Amplicon 26	7693	8093	83952
Yale-RSV-0005	Amplicon 27	8007	8408	222714
Yale-RSV-0005	Amplicon 28	8321	8714	25153
Yale-RSV-0005	Amplicon 29	8631	9036	44367
Yale-RSV-0005	Amplicon 30	8943	9353	28462
Yale-RSV-0005	Amplicon 31	9243	9656	85287
Yale-RSV-0005	Amplicon 32	9520	9932	31425
Yale-RSV-0005	Amplicon 33	9813	10223	41477
Yale-RSV-0005	Amplicon 34	9998	10495	19555
Yale-RSV-0005	Amplicon 35	10434	10829	33715
Yale-RSV-0005	Amplicon 36	10735	11133	114386
Yale-RSV-0005	Amplicon 37	10978	11382	184650
Yale-RSV-0005	Amplicon 38	11275	11669	46911
Yale-RSV-0005	Amplicon 39	11516	11921	74981
Yale-RSV-0005	Amplicon 40	11828	12229	63632
Yale-RSV-0005	Amplicon 41	12133	12530	187780
Yale-RSV-0005	Amplicon 42	12438	12808	29153
Yale-RSV-0005	Amplicon 43	12708	13109	41925
Yale-RSV-0005	Amplicon 44	13021	13414	5519
Yale-RSV-0005	Amplicon 45	13321	13736	1181
Yale-RSV-0005	Amplicon 46	13647	14040	39445
Yale-RSV-0005	Amplicon 47	13950	14354	144189
Yale-RSV-0005	Amplicon 48	14239	14648	32504
Yale-RSV-0005	Amplicon 49	14580	15020	81655
Yale-RSV-0005	Amplicon 50	14816	0	-1
Yale-RSV-0006	Amplicon 1	45	451	106311
Yale-RSV-0006	Amplicon 2	317	721	62894
Yale-RSV-0006	Amplicon 3	622	1028	208473
Yale-RSV-0006	Amplicon 4	929	1340	125445
Yale-RSV-0006	Amplicon 5	1220	1655	346002
Yale-RSV-0006	Amplicon 6	1540	1970	83199
Yale-RSV-0006	Amplicon 7	1861	2363	43
Yale-RSV-0006	Amplicon 8	2182	2587	15973
Yale-RSV-0006	Amplicon 9	2492	2897	124479
Yale-RSV-0006	Amplicon 10	2806	3201	39060
Yale-RSV-0006	Amplicon 11	3108	3512	957
Yale-RSV-0006	Amplicon 12	3425	3820	77691
Yale-RSV-0006	Amplicon 13	3724	4128	370296
Yale-RSV-0006	Amplicon 14	4040	4446	75172
Yale-RSV-0006	Amplicon 15	4325	4737	4292
Yale-RSV-0006	Amplicon 16	4677	5031	3727
Yale-RSV-0006	Amplicon 17	4949	5337	814
Yale-RSV-0006	Amplicon 18	5254	5659	99594
Yale-RSV-0006	Amplicon 19	5575	5981	806967
Yale-RSV-0006	Amplicon 20	5852	6259	322744
Yale-RSV-0006	Amplicon 21	6173	6569	646375
Yale-RSV-0006	Amplicon 22	6448	6851	163610
Yale-RSV-0006	Amplicon 23	6747	7158	103942
Yale-RSV-0006	Amplicon 24	7072	7468	65444
Yale-RSV-0006	Amplicon 25	7377	7776	241530
Yale-RSV-0006	Amplicon 26	7693	8093	185645
Yale-RSV-0006	Amplicon 27	8007	8408	537425
Yale-RSV-0006	Amplicon 28	8321	8714	75895
Yale-RSV-0006	Amplicon 29	8631	9036	129955
Yale-RSV-0006	Amplicon 30	8943	9353	68115
Yale-RSV-0006	Amplicon 31	9243	9656	265429
Yale-RSV-0006	Amplicon 32	9520	9932	65278
Yale-RSV-0006	Amplicon 33	9813	10223	20018
Yale-RSV-0006	Amplicon 34	9998	10495	35183
Yale-RSV-0006	Amplicon 35	10434	10829	124414
Yale-RSV-0006	Amplicon 36	10735	11133	244074
Yale-RSV-0006	Amplicon 37	10978	11382	441250
Yale-RSV-0006	Amplicon 38	11275	11669	176620
Yale-RSV-0006	Amplicon 39	11516	11921	245003
Yale-RSV-0006	Amplicon 40	11828	12229	203276
Yale-RSV-0006	Amplicon 41	12133	12530	453322
Yale-RSV-0006	Amplicon 42	12438	12808	112519
Yale-RSV-0006	Amplicon 43	12708	13109	94247
Yale-RSV-0006	Amplicon 44	13021	13414	12022
Yale-RSV-0006	Amplicon 45	13321	13736	81
Yale-RSV-0006	Amplicon 46	13647	14040	85123
Yale-RSV-0006	Amplicon 47	13950	14354	324090
Yale-RSV-0006	Amplicon 48	14239	14648	109823
Yale-RSV-0006	Amplicon 49	14580	15020	151685
Yale-RSV-0006	Amplicon 50	14816	0	-1
Yale-RSV-0007	Amplicon 1	45	451	31784
Yale-RSV-0007	Amplicon 2	317	721	12095
Yale-RSV-0007	Amplicon 3	622	1028	22677
Yale-RSV-0007	Amplicon 4	929	1340	33614
Yale-RSV-0007	Amplicon 5	1220	1655	132946
Yale-RSV-0007	Amplicon 6	1540	1970	32255
Yale-RSV-0007	Amplicon 7	1861	2363	107
Yale-RSV-0007	Amplicon 8	2182	2587	2868
Yale-RSV-0007	Amplicon 9	2492	2897	22831
Yale-RSV-0007	Amplicon 10	2806	3201	19650
Yale-RSV-0007	Amplicon 11	3108	3512	2565
Yale-RSV-0007	Amplicon 12	3425	3820	25111
Yale-RSV-0007	Amplicon 13	3724	4128	128533
Yale-RSV-0007	Amplicon 14	4040	4446	25963
Yale-RSV-0007	Amplicon 15	4325	4737	905
Yale-RSV-0007	Amplicon 16	4677	5031	3477
Yale-RSV-0007	Amplicon 17	4949	5337	1830
Yale-RSV-0007	Amplicon 18	5254	5659	29270
Yale-RSV-0007	Amplicon 19	5575	5981	282666
Yale-RSV-0007	Amplicon 20	5852	6259	112340
Yale-RSV-0007	Amplicon 21	6173	6569	152422
Yale-RSV-0007	Amplicon 22	6448	6851	40044
Yale-RSV-0007	Amplicon 23	6747	7158	30505
Yale-RSV-0007	Amplicon 24	7072	7468	33235
Yale-RSV-0007	Amplicon 25	7377	7776	74262
Yale-RSV-0007	Amplicon 26	7693	8093	59883
Yale-RSV-0007	Amplicon 27	8007	8408	169005
Yale-RSV-0007	Amplicon 28	8321	8714	28107
Yale-RSV-0007	Amplicon 29	8631	9036	47893
Yale-RSV-0007	Amplicon 30	8943	9353	21707
Yale-RSV-0007	Amplicon 31	9243	9656	98250
Yale-RSV-0007	Amplicon 32	9520	9932	33589
Yale-RSV-0007	Amplicon 33	9813	10223	32049
Yale-RSV-0007	Amplicon 34	9998	10495	23105
Yale-RSV-0007	Amplicon 35	10434	10829	51606
Yale-RSV-0007	Amplicon 36	10735	11133	69147
Yale-RSV-0007	Amplicon 37	10978	11382	114083
Yale-RSV-0007	Amplicon 38	11275	11669	59138
Yale-RSV-0007	Amplicon 39	11516	11921	72652
Yale-RSV-0007	Amplicon 40	11828	12229	68138
Yale-RSV-0007	Amplicon 41	12133	12530	137356
Yale-RSV-0007	Amplicon 42	12438	12808	45233
Yale-RSV-0007	Amplicon 43	12708	13109	16057
Yale-RSV-0007	Amplicon 44	13021	13414	2053
Yale-RSV-0007	Amplicon 45	13321	13736	19
Yale-RSV-0007	Amplicon 46	13647	14040	24009
Yale-RSV-0007	Amplicon 47	13950	14354	75165
Yale-RSV-0007	Amplicon 48	14239	14648	35491
Yale-RSV-0007	Amplicon 49	14580	15020	21451
Yale-RSV-0007	Amplicon 50	14816	0	-1
Yale-RSV-0008	Amplicon 1	45	451	34170
Yale-RSV-0008	Amplicon 2	317	721	2330
Yale-RSV-0008	Amplicon 3	622	1028	90401
Yale-RSV-0008	Amplicon 4	929	1340	32094
Yale-RSV-0008	Amplicon 5	1220	1655	34674
Yale-RSV-0008	Amplicon 6	1540	1970	9362
Yale-RSV-0008	Amplicon 7	1861	2363	44839
Yale-RSV-0008	Amplicon 8	2182	2587	3338
Yale-RSV-0008	Amplicon 9	2492	2897	3221
Yale-RSV-0008	Amplicon 10	2806	3201	24890
Yale-RSV-0008	Amplicon 11	3108	3512	60185
Yale-RSV-0008	Amplicon 12	3425	3820	11358
Yale-RSV-0008	Amplicon 13	3724	4128	2652
Yale-RSV-0008	Amplicon 14	4040	4446	3858
Yale-RSV-0008	Amplicon 15	4325	4737	1268
Yale-RSV-0008	Amplicon 16	4677	5031	19
Yale-RSV-0008	Amplicon 17	4949	5337	462
Yale-RSV-0008	Amplicon 18	5254	5659	5173
Yale-RSV-0008	Amplicon 19	5575	5981	430
Yale-RSV-0008	Amplicon 20	5852	6259	771
Yale-RSV-0008	Amplicon 21	6173	6569	17734
Yale-RSV-0008	Amplicon 22	6448	6851	144893
Yale-RSV-0008	Amplicon 23	6747	7158	56938
Yale-RSV-0008	Amplicon 24	7072	7468	10172
Yale-RSV-0008	Amplicon 25	7377	7776	4428
Yale-RSV-0008	Amplicon 26	7693	8093	150017
Yale-RSV-0008	Amplicon 27	8007	8408	45551
Yale-RSV-0008	Amplicon 28	8321	8714	13957
Yale-RSV-0008	Amplicon 29	8631	9036	6361
Yale-RSV-0008	Amplicon 30	8943	9353	71447
Yale-RSV-0008	Amplicon 31	9243	9656	26926
Yale-RSV-0008	Amplicon 32	9520	9932	1511
Yale-RSV-0008	Amplicon 33	9813	10223	154
Yale-RSV-0008	Amplicon 34	9998	10495	85970
Yale-RSV-0008	Amplicon 35	10434	10829	82908
Yale-RSV-0008	Amplicon 36	10735	11133	136673
Yale-RSV-0008	Amplicon 37	10978	11382	71063
Yale-RSV-0008	Amplicon 38	11275	11669	839
Yale-RSV-0008	Amplicon 39	11516	11921	37176
Yale-RSV-0008	Amplicon 40	11828	12229	3892
Yale-RSV-0008	Amplicon 41	12133	12530	57066
Yale-RSV-0008	Amplicon 42	12438	12808	49034
Yale-RSV-0008	Amplicon 43	12708	13109	89468
Yale-RSV-0008	Amplicon 44	13021	13414	11956
Yale-RSV-0008	Amplicon 45	13321	13736	695
Yale-RSV-0008	Amplicon 46	13647	14040	45091
Yale-RSV-0008	Amplicon 47	13950	14354	167370
Yale-RSV-0008	Amplicon 48	14239	14648	76162
Yale-RSV-0008	Amplicon 49	14580	15020	220469
Yale-RSV-0008	Amplicon 50	14816	0	-1
Yale-RSV-0009	Amplicon 1	45	451	25420
Yale-RSV-0009	Amplicon 2	317	721	16969
Yale-RSV-0009	Amplicon 3	622	1028	40125
Yale-RSV-0009	Amplicon 4	929	1340	64031
Yale-RSV-0009	Amplicon 5	1220	1655	91334
Yale-RSV-0009	Amplicon 6	1540	1970	23816
Yale-RSV-0009	Amplicon 7	1861	2363	1605
Yale-RSV-0009	Amplicon 8	2182	2587	3528
Yale-RSV-0009	Amplicon 9	2492	2897	22176
Yale-RSV-0009	Amplicon 10	2806	3201	17463
Yale-RSV-0009	Amplicon 11	3108	3512	19868
Yale-RSV-0009	Amplicon 12	3425	3820	34048
Yale-RSV-0009	Amplicon 13	3724	4128	88110
Yale-RSV-0009	Amplicon 14	4040	4446	41291
Yale-RSV-0009	Amplicon 15	4325	4737	8837
Yale-RSV-0009	Amplicon 16	4677	5031	12605
Yale-RSV-0009	Amplicon 17	4949	5337	3255
Yale-RSV-0009	Amplicon 18	5254	5659	35848
Yale-RSV-0009	Amplicon 19	5575	5981	189325
Yale-RSV-0009	Amplicon 20	5852	6259	87228
Yale-RSV-0009	Amplicon 21	6173	6569	132847
Yale-RSV-0009	Amplicon 22	6448	6851	62148
Yale-RSV-0009	Amplicon 23	6747	7158	25122
Yale-RSV-0009	Amplicon 24	7072	7468	22390
Yale-RSV-0009	Amplicon 25	7377	7776	56290
Yale-RSV-0009	Amplicon 26	7693	8093	51814
Yale-RSV-0009	Amplicon 27	8007	8408	91263
Yale-RSV-0009	Amplicon 28	8321	8714	16466
Yale-RSV-0009	Amplicon 29	8631	9036	7665
Yale-RSV-0009	Amplicon 30	8943	9353	15590
Yale-RSV-0009	Amplicon 31	9243	9656	46529
Yale-RSV-0009	Amplicon 32	9520	9932	28743
Yale-RSV-0009	Amplicon 33	9813	10223	21406
Yale-RSV-0009	Amplicon 34	9998	10495	9839
Yale-RSV-0009	Amplicon 35	10434	10829	30805
Yale-RSV-0009	Amplicon 36	10735	11133	93420
Yale-RSV-0009	Amplicon 37	10978	11382	97953
Yale-RSV-0009	Amplicon 38	11275	11669	36007
Yale-RSV-0009	Amplicon 39	11516	11921	60627
Yale-RSV-0009	Amplicon 40	11828	12229	92027
Yale-RSV-0009	Amplicon 41	12133	12530	158241
Yale-RSV-0009	Amplicon 42	12438	12808	80146
Yale-RSV-0009	Amplicon 43	12708	13109	27858
Yale-RSV-0009	Amplicon 44	13021	13414	2659
Yale-RSV-0009	Amplicon 45	13321	13736	3085
Yale-RSV-0009	Amplicon 46	13647	14040	32727
Yale-RSV-0009	Amplicon 47	13950	14354	64902
Yale-RSV-0009	Amplicon 48	14239	14648	13424
Yale-RSV-0009	Amplicon 49	14580	15020	34929
Yale-RSV-0009	Amplicon 50	14816	0	-1
Yale-RSV-0010	Amplicon 1	45	451	2453
Yale-RSV-0010	Amplicon 2	317	721	800
Yale-RSV-0010	Amplicon 3	622	1028	556
Yale-RSV-0010	Amplicon 4	929	1340	3788
Yale-RSV-0010	Amplicon 5	1220	1655	12928
Yale-RSV-0010	Amplicon 6	1540	1970	2056
Yale-RSV-0010	Amplicon 7	1861	2363	1
Yale-RSV-0010	Amplicon 8	2182	2587	12
Yale-RSV-0010	Amplicon 9	2492	2897	12
Yale-RSV-0010	Amplicon 10	2806	3201	0
Yale-RSV-0010	Amplicon 11	3108	3512	6
Yale-RSV-0010	Amplicon 12	3425	3820	46
Yale-RSV-0010	Amplicon 13	3724	4128	67
Yale-RSV-0010	Amplicon 14	4040	4446	96
Yale-RSV-0010	Amplicon 15	4325	4737	87
Yale-RSV-0010	Amplicon 16	4677	5031	5
Yale-RSV-0010	Amplicon 17	4949	5337	5
Yale-RSV-0010	Amplicon 18	5254	5659	2120
Yale-RSV-0010	Amplicon 19	5575	5981	17561
Yale-RSV-0010	Amplicon 20	5852	6259	13621
Yale-RSV-0010	Amplicon 21	6173	6569	65558
Yale-RSV-0010	Amplicon 22	6448	6851	63950
Yale-RSV-0010	Amplicon 23	6747	7158	9181
Yale-RSV-0010	Amplicon 24	7072	7468	24114
Yale-RSV-0010	Amplicon 25	7377	7776	1783
Yale-RSV-0010	Amplicon 26	7693	8093	3507
Yale-RSV-0010	Amplicon 27	8007	8408	17689
Yale-RSV-0010	Amplicon 28	8321	8714	4565
Yale-RSV-0010	Amplicon 29	8631	9036	7541
Yale-RSV-0010	Amplicon 30	8943	9353	3058
Yale-RSV-0010	Amplicon 31	9243	9656	10943
Yale-RSV-0010	Amplicon 32	9520	9932	2369
Yale-RSV-0010	Amplicon 33	9813	10223	69
Yale-RSV-0010	Amplicon 34	9998	10495	66
Yale-RSV-0010	Amplicon 35	10434	10829	375
Yale-RSV-0010	Amplicon 36	10735	11133	182
Yale-RSV-0010	Amplicon 37	10978	11382	7
Yale-RSV-0010	Amplicon 38	11275	11669	2100
Yale-RSV-0010	Amplicon 39	11516	11921	4473
Yale-RSV-0010	Amplicon 40	11828	12229	4258
Yale-RSV-0010	Amplicon 41	12133	12530	32956
Yale-RSV-0010	Amplicon 42	12438	12808	85167
Yale-RSV-0010	Amplicon 43	12708	13109	9266
Yale-RSV-0010	Amplicon 44	13021	13414	55
Yale-RSV-0010	Amplicon 45	13321	13736	55
Yale-RSV-0010	Amplicon 46	13647	14040	580
Yale-RSV-0010	Amplicon 47	13950	14354	460
Yale-RSV-0010	Amplicon 48	14239	14648	39
Yale-RSV-0010	Amplicon 49	14580	15020	366
Yale-RSV-0010	Amplicon 50	14816	0	-1
Yale-RSV-0011	Amplicon 1	45	451	52851
Yale-RSV-0011	Amplicon 2	317	721	44639
Yale-RSV-0011	Amplicon 3	622	1028	118691
