#CHROM	POS	results/align/Sample_RSV_1-RSVA.bam	results/align/Sample_RSV_10-RSVA.bam	results/align/Sample_RSV_11-RSVA.bam	results/align/Sample_RSV_12-RSVA.bam	results/align/Sample_RSV_13-RSVA.bam	results/align/Sample_RSV_15-RSVA.bam	results/align/Sample_RSV_2-RSVA.bam	results/align/Sample_RSV_3-RSVA.bam	results/align/Sample_RSV_5-RSVA.bam	results/align/Sample_RSV_6-RSVA.bam	results/align/Sample_RSV_7-RSVA.bam	results/align/Sample_RSV_8-RSVA.bam	results/align/Sample_RSV_9-RSVA.bam
NC_038235.1	49	4	0	0	245	0	2	0	0	2	0	0	0	2
NC_038235.1	50	4	0	0	245	0	2	0	0	2	0	0	0	2
NC_038235.1	51	4	0	0	245	0	2	0	0	2	0	0	0	2
NC_038235.1	52	4	0	0	245	0	2	0	0	2	0	0	0	2
NC_038235.1	53	4	0	0	245	0	2	0	0	2	0	0	0	2
NC_038235.1	54	4	0	0	245	0	2	0	0	2	0	0	0	2
NC_038235.1	55	4	0	0	245	0	2	0	0	2	0	0	0	2
NC_038235.1	56	4	0	0	245	0	2	0	0	2	0	0	0	4
NC_038235.1	57	4	0	0	245	0	2	0	0	2	0	0	0	4
NC_038235.1	58	4	0	0	245	0	2	0	0	2	0	0	0	4
NC_038235.1	59	4	0	0	245	0	2	0	0	2	0	0	0	4
NC_038235.1	60	4	0	0	245	0	2	0	0	2	0	0	0	4
NC_038235.1	61	4	0	0	245	0	2	0	0	2	0	0	0	4
NC_038235.1	62	4	0	0	245	0	2	0	0	2	0	0	0	4
NC_038235.1	63	4	0	0	245	0	2	0	0	2	0	0	0	4
NC_038235.1	64	4	0	0	245	0	2	0	0	2	0	0	0	4
NC_038235.1	65	4	0	0	241	0	2	0	0	2	0	0	0	4
NC_038235.1	66	4	0	0	241	0	2	0	0	2	0	0	0	4
NC_038235.1	67	4	0	0	240	0	2	0	0	2	0	0	0	4
NC_038235.1	68	4	0	0	233	0	2	0	0	2	0	0	0	4
NC_038235.1	69	0	0	0	9	0	0	0	0	0	0	0	0	2
NC_038235.1	70	0	0	0	5	0	0	0	0	0	0	0	0	2
NC_038235.1	71	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_038235.1	72	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	73	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	74	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	75	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	76	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	77	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	78	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	79	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	80	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	81	1	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	82	2	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	83	2	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	84	2	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	85	2	0	0	0	0	0	0	0	0	0	0	0	4
NC_038235.1	86	7	0	0	0	0	0	2	2	0	0	0	0	6
NC_038235.1	87	8	0	0	0	0	2	2	6	0	0	0	0	6
NC_038235.1	88	17	0	4	0	2	8	4	15	0	0	0	0	8
NC_038235.1	89	62	0	14	0	14	11	6	27	0	0	0	1	14
NC_038235.1	90	85	0	20	0	21	17	8	53	0	0	0	1	15
NC_038235.1	91	576	20	170	2	205	135	14	362	0	0	0	1	318
NC_038235.1	92	617	20	180	3	236	148	14	377	0	0	0	1	327
NC_038235.1	93	620	20	181	3	238	150	14	379	0	2	0	7	328
NC_038235.1	94	673	20	195	6	267	187	14	402	0	4	3	33	352
NC_038235.1	95	3367	101	927	92	1615	1522	14	1848	0	341	128	802	1474
NC_038235.1	96	234242	102	70456	98	121222	118456	17	128500	0	358	131	827	107493
NC_038235.1	97	238069	102	71436	98	122325	119435	17	130727	0	358	131	827	109125
NC_038235.1	98	279164	103	84595	99	136339	132357	17	152143	0	358	131	831	128993
NC_038235.1	99	285170	1088	86412	1480	138739	134578	17	155210	0	5065	2176	11621	131547
NC_038235.1	100	285756	1094	86556	1501	139003	134814	17	155524	0	5130	2197	11757	131787
NC_038235.1	101	414663	1097	123691	1506	180312	172758	20	224004	0	5141	2198	11761	190793
NC_038235.1	102	509068	1101	151447	1507	211164	201047	22	273359	0	5144	2198	11761	236200
NC_038235.1	103	536168	1101	159667	1507	220511	209692	25	287805	0	5144	2198	11761	251064
NC_038235.1	104	581690	1192	173782	1615	236306	224300	27	311330	0	5566	2383	12861	274403
NC_038235.1	105	582313	1217	173981	1650	236586	224611	28	311631	0	5647	2421	13223	274721
NC_038235.1	106	620841	54942	188401	77825	260034	252055	30	332558	0	283682	113925	628350	289371
NC_038235.1	107	624575	55226	189376	78161	261212	253272	30	334255	0	290493	114501	631730	290847
NC_038235.1	108	668872	56183	204265	79647	277568	269029	30	357910	0	295282	116458	643308	312870
NC_038235.1	109	690588	56556	210157	80524	284679	275590	31	369873	0	297089	117212	651065	322393
NC_038235.1	110	827015	56548	253860	80542	333957	322412	23	441839	1	297124	117236	651236	387954
NC_038235.1	111	955546	57200	293687	82206	383189	370040	22	511012	2	300354	118564	663798	452562
NC_038235.1	112	1030748	57436	317741	82456	411700	397189	22	552552	2	301379	119029	665590	494919
NC_038235.1	113	1039493	57535	320559	82734	414712	400130	22	557187	2	301814	119184	667789	498869
NC_038235.1	114	1075299	57535	331153	83405	428302	413005	22	576209	2	301821	119189	672876	516444
NC_038235.1	115	1078834	57553	332097	83417	429560	414193	22	577996	2	301879	119217	673037	518079
NC_038235.1	116	1141036	59801	352210	86210	452527	436097	22	611384	4	312993	123495	696227	548907
NC_038235.1	117	1147094	59813	353985	86225	454763	438174	23	614609	4	313125	123539	696346	551462
NC_038235.1	118	1188904	61156	367746	89561	471321	454597	24	637298	4	319804	126168	722468	572114
NC_038235.1	119	1221978	61157	377833	89997	484609	466613	24	655288	4	319806	126168	725977	587803
NC_038235.1	120	1232613	62437	381367	96425	488607	470560	24	660960	4	326227	128752	776349	593174
NC_038235.1	121	1292057	66481	402921	105850	513870	494944	24	693737	4	347122	137133	847771	626836
NC_038235.1	122	1314949	67164	411269	106802	523350	504672	24	706056	4	350448	138514	854531	639938
NC_038235.1	123	1324497	68688	414829	108401	527635	509170	24	711241	4	358079	141804	867201	644938
NC_038235.1	124	1325033	68690	415021	108512	527831	509357	24	711554	4	358079	141804	868331	645195
NC_038235.1	125	1332928	68691	417580	108601	530735	512056	24	715884	4	358080	141805	869022	648777
NC_038235.1	126	1333664	68730	417784	108624	531057	512277	24	716188	4	358247	141869	869247	649066
NC_038235.1	127	1400304	69928	440343	110484	557420	537479	24	751995	4	364123	144291	883207	688809
NC_038235.1	128	1403312	70980	441474	112780	558577	538600	24	753684	4	369315	146359	900931	690916
NC_038235.1	129	1406752	79483	443074	115084	559838	540165	24	755485	4	410406	163087	918437	692710
NC_038235.1	130	1419752	80931	447033	117543	564585	544873	25	762348	4	417911	165951	937133	697974
NC_038235.1	131	1421042	81143	447373	117905	565026	545301	25	763111	4	419205	166428	939646	698447
NC_038235.1	132	1428090	81922	449653	118579	567580	547833	25	766854	4	422670	168091	945580	701409
NC_038235.1	133	1431682	88443	451242	124686	568461	549349	25	769175	4	446845	181342	996762	703757
NC_038235.1	134	1445969	89161	455799	125769	573781	554318	25	776853	4	450143	182713	1005284	710010
NC_038235.1	135	1452207	89188	458125	126125	576238	556863	25	780240	4	450232	182752	1007964	713403
NC_038235.1	136	1454645	89342	458957	126372	577555	558115	25	781565	4	450835	182998	1009667	714763
NC_038235.1	137	1465926	89355	462692	126467	582071	562494	25	787597	4	450893	183018	1010477	720974
NC_038235.1	138	1482204	89377	468133	126670	588526	568787	25	796672	4	451026	183058	1012113	729886
NC_038235.1	139	1483400	89558	468452	126968	588885	569163	25	797265	4	451988	183434	1014783	730376
NC_038235.1	140	1485077	89559	469205	127210	589542	570005	25	798098	4	452002	183441	1017053	731224
NC_038235.1	141	1500984	92293	474470	130781	595795	575813	25	806423	4	464873	188827	1044963	739378
NC_038235.1	142	1512933	92332	478507	131061	600531	580451	25	812670	4	465156	188930	1047566	745336
NC_038235.1	143	1514950	92688	479137	131619	601312	581129	25	813738	4	467138	189778	1052476	746170
NC_038235.1	144	1545214	93155	489367	132490	614317	593345	25	829932	4	469532	190788	1059653	763626
NC_038235.1	145	1566650	93162	496530	132512	623446	602065	25	841968	4	469596	190809	1059906	777158
NC_038235.1	146	1599573	93557	506574	133659	638617	617095	24	860509	4	471381	191543	1068466	794947
NC_038235.1	147	1604845	93616	508544	133733	640660	619225	26	863405	4	471589	191645	1068999	797950
NC_038235.1	148	1612453	93615	511015	135036	643860	622336	26	867598	4	471587	191643	1081458	802287
NC_038235.1	149	1614034	93523	511444	134951	644591	622818	26	868309	4	471166	191452	1080632	802962
NC_038235.1	150	1620933	93512	513772	135599	647079	625410	26	872127	4	471070	191432	1086257	806358
NC_038235.1	151	1623491	93437	514638	135803	648239	626486	26	873539	4	470681	191260	1087824	807653
NC_038235.1	152	1632732	93313	517813	135677	651945	630091	26	878621	4	470159	191041	1086786	812323
NC_038235.1	153	1629613	94349	516895	136422	650954	629073	26	876867	4	476137	193361	1093164	810652
NC_038235.1	154	1651610	94349	523926	136508	659378	637496	26	888046	4	476128	193359	1093923	821051
NC_038235.1	155	1700409	94272	539931	138083	679482	656851	28	914188	4	475774	193216	1106176	846032
NC_038235.1	156	1717485	94268	544879	138271	686265	663495	30	923414	4	475771	193212	1107506	855096
NC_038235.1	157	1720604	94264	545901	138365	687462	664698	30	925128	4	475769	193211	1108370	856513
NC_038235.1	158	1757526	93974	558471	140881	703035	679444	30	944487	4	474374	192666	1126595	874648
NC_038235.1	159	1788577	95667	567913	143414	714304	690363	30	961826	4	482803	196188	1149606	889979
NC_038235.1	160	1858511	96306	589532	147910	743017	716908	30	1000832	4	485487	197461	1187874	924346
NC_038235.1	161	1859210	96335	589673	147980	743580	717375	30	1001544	4	485577	197535	1188317	925290
NC_038235.1	162	1879206	96421	596158	149660	751689	725085	30	1012136	4	486080	197747	1201238	936678
NC_038235.1	163	1881089	97387	596879	151571	753002	726204	30	1012976	4	491440	199870	1215222	937785
NC_038235.1	164	1871273	96667	593827	150390	748879	722219	30	1007624	4	487422	198241	1204526	933146
NC_038235.1	165	1892226	97139	601191	152150	759081	732519	30	1019267	4	489841	199236	1218057	944841
NC_038235.1	166	1891869	97113	601106	152111	759173	732480	30	1019082	4	489739	199188	1217753	944699
NC_038235.1	167	1893649	97034	601677	152053	759729	733083	30	1019889	4	489510	199105	1217086	945309
NC_038235.1	168	1894567	96988	601969	151971	760093	733422	30	1020563	4	489315	199051	1216379	945899
NC_038235.1	169	1876691	95202	596879	148645	754108	727825	30	1010982	4	479720	195394	1186444	938032
NC_038235.1	170	1962249	95197	626244	148843	792181	765764	31	1058574	4	479692	195387	1187656	987621
NC_038235.1	171	1957904	94398	624855	148000	790641	764151	31	1056235	4	475834	193911	1179544	985243
NC_038235.1	172	1958938	94372	625241	148100	791173	764670	31	1056849	4	475723	193863	1180371	985932
NC_038235.1	173	1963521	94337	626672	148130	793020	766548	31	1059264	4	475516	193793	1180510	988394
NC_038235.1	174	1961785	94025	626069	147656	792335	766184	31	1058444	4	473715	193131	1176377	987702
NC_038235.1	175	1979924	93997	632621	147643	800156	773837	31	1068093	4	473501	193070	1176285	998347
NC_038235.1	176	1981297	91327	632897	147635	800755	774358	31	1068914	4	459927	187762	1176172	999070
NC_038235.1	177	1997017	90961	638488	147529	808529	782016	31	1078011	4	457935	187016	1175391	1008339
NC_038235.1	178	2004627	90932	640867	147479	812214	785566	31	1082157	4	457797	186958	1174939	1012632
NC_038235.1	179	1982179	88794	633668	143869	802915	776482	31	1070227	4	447000	182673	1148162	999832
NC_038235.1	180	1983839	88792	634313	143852	803632	777221	32	1071123	4	447000	182668	1147941	1000631
NC_038235.1	181	1990119	88781	636508	143834	805974	780040	32	1074363	4	446993	182664	1147777	1004230
NC_038235.1	182	2175651	88648	691970	143755	878418	847957	34	1176447	4	446497	182422	1147133	1097569
NC_038235.1	183	2178994	88569	692941	143630	879641	849026	34	1178267	4	446073	182263	1146108	1099094
NC_038235.1	184	2197352	87389	697693	142413	888131	857850	36	1187382	4	439783	179842	1136041	1106040
NC_038235.1	185	2199622	85999	698470	141523	889193	858781	36	1188546	4	432507	176914	1128839	1107202
NC_038235.1	186	2192137	85885	696018	141269	887529	857363	36	1184313	4	431982	176694	1126778	1103212
NC_038235.1	187	2223642	84835	704994	140922	899435	868674	36	1201219	4	426577	174551	1124032	1118491
NC_038235.1	188	2223534	84827	704923	140911	899462	868670	36	1201181	4	426522	174529	1123917	1118504
NC_038235.1	189	2229310	84727	706643	140835	901850	870676	36	1204152	4	425921	174243	1123170	1121328
NC_038235.1	190	2232756	84703	707729	140828	903172	871964	36	1205896	4	425836	174205	1123071	1123037
NC_038235.1	191	2139429	76940	680645	131610	870422	840542	32	1154532	2	385744	158385	1043034	1079024
NC_038235.1	192	2143157	76914	681942	131540	872018	842123	32	1156687	2	385530	158298	1042415	1081043
NC_038235.1	193	2139363	76299	680901	130315	870535	840859	32	1154534	2	382521	157107	1032338	1079420
NC_038235.1	194	2133656	75597	679545	129057	869064	839485	32	1151318	2	379353	155859	1022858	1077073
NC_038235.1	195	2143438	75567	682841	129009	873680	844141	33	1156543	2	379236	155809	1022450	1082106
NC_038235.1	196	2278729	75414	728251	128736	939340	907447	33	1230441	3	378554	155519	1020033	1165907
NC_038235.1	197	2283870	75413	729866	128735	941735	909628	33	1233125	3	378550	155517	1020018	1168868
NC_038235.1	198	2302105	75397	736528	128725	950764	918502	33	1243377	3	378491	155496	1019836	1179667
NC_038235.1	199	2302893	75368	736833	128671	951078	918830	33	1243800	3	378368	155443	1019442	1180090
NC_038235.1	200	2334038	75223	747176	128420	963830	930746	34	1260355	3	377845	155213	1017790	1195368
NC_038235.1	201	2334078	74992	747230	127991	963938	930924	34	1260377	3	376730	154730	1014414	1195564
NC_038235.1	202	2334323	74890	747362	127788	964157	931119	34	1260670	3	376226	154524	1013017	1195719
NC_038235.1	203	2332743	1283	741060	1968	963402	925335	32	1259792	3	5931	2354	14673	1194894
NC_038235.1	204	2368790	1276	752494	1948	977916	939576	32	1279369	3	5885	2335	14531	1214751
NC_038235.1	205	2274972	17	722112	67	938302	901438	30	1226663	3	34	1	13	1158786
NC_038235.1	206	2291798	17	727346	67	944972	907844	31	1236446	3	35	1	13	1167047
NC_038235.1	207	2313525	18	734228	67	954652	917468	31	1249195	3	35	1	13	1179593
NC_038235.1	208	2329340	18	739648	67	961558	923880	32	1257779	3	35	1	13	1189327
NC_038235.1	209	2399551	18	763051	70	993324	953765	32	1296417	3	34	0	13	1229563
NC_038235.1	210	2412031	19	767011	70	998538	959297	33	1302977	3	34	0	13	1236446
NC_038235.1	211	2422329	19	770323	70	1002782	963451	33	1308431	3	34	0	13	1242076
NC_038235.1	212	2420766	19	769785	70	1002264	962822	33	1307496	3	34	0	13	1241184
NC_038235.1	213	2384359	17	758121	70	988450	948885	33	1287191	3	34	0	13	1221696
NC_038235.1	214	2393344	17	761179	70	991887	952293	33	1291703	3	34	0	13	1226150
NC_038235.1	215	2374983	17	755920	71	983886	944698	32	1279950	3	33	0	13	1215573
NC_038235.1	216	2412603	19	768558	72	1000271	960901	32	1300268	4	33	0	13	1238602
NC_038235.1	217	2412136	19	768383	72	999901	960540	32	1300012	4	33	0	13	1238148
NC_038235.1	218	2381405	19	758664	71	987167	948565	32	1282912	4	33	0	12	1221240
NC_038235.1	219	2390304	20	761397	72	990533	951671	32	1287443	4	34	0	12	1224425
NC_038235.1	220	2385764	20	759914	72	988594	949884	31	1284932	4	34	0	12	1221856
NC_038235.1	221	2489820	20	792860	74	1034215	993016	31	1342174	5	34	0	11	1285346
NC_038235.1	222	2491793	20	793438	74	1034996	993749	31	1343200	5	34	0	11	1286261
NC_038235.1	223	2493305	20	793943	74	1035578	994380	31	1344065	5	34	0	11	1286999
NC_038235.1	224	2489233	20	792696	74	1034015	992854	31	1341755	5	34	0	11	1284858
NC_038235.1	225	2459784	18	783440	74	1022305	981949	31	1326179	5	32	0	11	1268432
NC_038235.1	226	2468314	18	786597	74	1025672	985557	31	1330720	5	32	0	11	1272509
NC_038235.1	227	2418909	18	771045	74	1005556	966058	29	1304001	4	32	0	10	1244246
NC_038235.1	228	2445446	18	780397	74	1017038	978267	30	1318796	4	33	0	10	1259070
NC_038235.1	229	2488709	18	794468	75	1034634	995395	31	1342265	4	34	0	10	1283180
NC_038235.1	230	2442666	18	780549	75	1015868	977905	29	1317289	3	34	0	9	1256397
NC_038235.1	231	2562040	21	816488	77	1063535	1023076	32	1383499	5	37	0	10	1320985
NC_038235.1	232	2563600	21	817014	77	1064202	1023582	32	1384225	5	37	0	10	1321782
NC_038235.1	233	2543621	21	811065	87	1056082	1015527	32	1373013	5	46	3	78	1309789
NC_038235.1	234	2597395	49	827540	8686	1078947	1038682	34	1403625	7	142	43	70954	1339351
NC_038235.1	235	2598776	49	828123	8700	1079797	1039459	35	1404813	7	142	43	71062	1340238
NC_038235.1	236	2604005	49	829676	8759	1081868	1041333	35	1407540	7	142	44	71688	1342775
NC_038235.1	237	2691372	51	858622	9466	1117115	1074531	38	1453992	7	154	48	77662	1387909
NC_038235.1	238	2663796	50	850318	9470	1106477	1064138	38	1438644	7	155	48	77701	1373250
NC_038235.1	239	2683569	52	856539	9473	1113670	1070786	38	1448929	7	155	48	77742	1380707
NC_038235.1	240	2528290	48	810487	9464	1054310	1014878	36	1363398	8	153	48	77742	1300386
NC_038235.1	241	2561106	48	822025	9466	1069201	1029781	36	1381513	8	153	48	77742	1320138
NC_038235.1	242	2543057	48	816916	9464	1063386	1023850	36	1371773	8	153	48	77742	1314438
NC_038235.1	243	2562820	48	823662	9468	1071902	1032213	36	1382576	8	155	48	77742	1324966
NC_038235.1	244	2570726	49	826079	9468	1074871	1034915	36	1386633	8	155	48	77742	1328799
NC_038235.1	245	2571668	49	826301	9468	1075264	1035140	36	1387147	8	155	48	77742	1329255
NC_038235.1	246	2563487	47	823897	9470	1071975	1031690	36	1382707	8	152	48	77768	1324786
NC_038235.1	247	2501425	47	804471	9469	1027715	987567	36	1349176	8	150	48	77769	1299354
NC_038235.1	248	2502607	47	805077	9469	1028365	988282	36	1349566	8	150	48	77770	1299899
NC_038235.1	249	2593221	47	832106	9469	1064601	1021111	36	1397003	9	154	48	77771	1348706
NC_038235.1	250	2591186	48	828010	9469	1070582	1028247	34	1398073	9	154	48	77771	1350555
NC_038235.1	251	2612810	48	834765	9470	1078978	1035999	34	1409517	9	154	48	77771	1362183
NC_038235.1	252	2571546	48	822082	9472	1063483	1021528	33	1387723	9	153	48	77794	1343898
NC_038235.1	253	2530900	48	810015	9472	1050511	1009793	33	1367496	9	153	48	77794	1326699
NC_038235.1	254	2547483	48	816643	9474	1056629	1016318	33	1375941	9	153	48	77795	1334577
NC_038235.1	255	2571593	49	823450	9473	1067373	1027261	33	1390782	9	152	48	77795	1350208
NC_038235.1	256	2689272	49	860438	9477	1112647	1069944	33	1454267	9	152	49	77795	1412284
NC_038235.1	257	2679202	50	857898	9475	1102414	1058859	33	1449380	9	152	49	77795	1410722
NC_038235.1	258	2684321	50	859797	9475	1104315	1060648	33	1453765	9	153	49	77795	1414173
NC_038235.1	259	2674259	50	855700	9477	1100602	1056900	33	1448765	9	153	49	77795	1409485
NC_038235.1	260	2651531	50	848905	9475	1092184	1049018	33	1436207	9	153	49	77782	1397967
NC_038235.1	261	2692667	52	860892	9477	1111382	1068128	34	1461861	9	156	51	77782	1428590
NC_038235.1	262	2689357	52	859566	9477	1110050	1066750	34	1460317	9	156	51	77782	1426694
NC_038235.1	263	2620782	52	837310	9475	1083294	1041552	31	1423773	9	155	51	77740	1388379
NC_038235.1	264	2781895	54	886532	9480	1148127	1102921	35	1512184	9	160	53	77782	1474063
NC_038235.1	265	2712259	54	865226	9479	1120877	1077127	32	1474903	9	159	53	77781	1436664
NC_038235.1	266	2708658	54	864093	9479	1119455	1075663	32	1474253	9	158	53	77781	1434320
NC_038235.1	267	2716197	54	865555	9479	1121751	1078135	36	1479194	9	158	53	77780	1438614
NC_038235.1	268	2705486	57	862205	9486	1117741	1074308	36	1473093	9	188	64	77849	1433398
NC_038235.1	269	2700163	57	860250	9485	1115434	1071947	36	1470444	9	188	64	77849	1430663
NC_038235.1	270	2632091	64	838886	9506	1087559	1046308	35	1432823	9	246	86	78012	1394430
NC_038235.1	271	2576814	63	821336	9504	1065485	1024960	34	1402325	9	247	86	78015	1363483
NC_038235.1	272	2621445	63	833820	9508	1081101	1039752	34	1427052	9	249	88	78020	1384279
NC_038235.1	273	2630352	64	836629	9508	1084083	1042675	34	1432461	10	249	88	78023	1388070
NC_038235.1	274	2647030	64	842075	9508	1089817	1047847	34	1441358	11	249	88	78023	1396540
NC_038235.1	275	2651328	64	843478	9508	1091442	1049349	34	1443836	11	249	88	78023	1398451
NC_038235.1	276	2705652	64	859085	9508	1111418	1068739	34	1474135	11	249	88	78023	1425395
NC_038235.1	277	2710893	64	860946	9508	1113374	1070789	34	1477113	11	249	88	78023	1427874
NC_038235.1	278	2697366	62	855845	9507	1107549	1065247	34	1470509	11	248	88	78021	1420075
NC_038235.1	279	2698344	62	856191	9507	1107838	1065499	34	1470986	11	248	88	78021	1420386
NC_038235.1	280	2702672	64	857607	9506	1109582	1066980	34	1473408	11	248	88	78021	1422839
NC_038235.1	281	2664940	64	845740	9506	1095332	1052978	33	1452582	11	246	88	78021	1405208
NC_038235.1	282	2672449	64	848190	9507	1098272	1055892	33	1456762	11	246	88	78021	1408922
NC_038235.1	283	2713862	66	861042	9507	1115895	1072204	33	1480715	13	246	88	78019	1434313
NC_038235.1	284	2719162	66	863031	9507	1118165	1074330	33	1483269	13	246	88	78018	1436388
NC_038235.1	285	2683436	66	852087	9505	1104446	1061770	34	1463151	13	247	88	78018	1419526
NC_038235.1	286	2707843	66	860082	9505	1113733	1070947	34	1477059	13	248	88	78020	1432492
NC_038235.1	287	2710904	66	860993	9505	1115323	1072150	34	1478137	13	249	88	78020	1435007
NC_038235.1	288	2718821	66	865221	9506	1118317	1076344	34	1482752	13	249	88	78020	1439593
NC_038235.1	289	2727881	66	868063	9507	1121606	1079461	34	1487608	13	249	88	78020	1444642
NC_038235.1	290	2753863	66	875640	9507	1132376	1088760	35	1502241	13	249	88	78005	1462341
NC_038235.1	291	2751250	66	874782	9507	1131502	1087880	35	1501034	13	249	88	78005	1461177
NC_038235.1	292	2697608	67	857782	9509	1109276	1066968	35	1471994	13	251	92	78008	1430713
NC_038235.1	293	2674211	67	849880	9510	1099775	1057795	35	1458654	13	251	92	78008	1418650
NC_038235.1	294	2666822	5782	849243	17474	1096817	1057792	35	1454588	13	32255	13289	138721	1415327
NC_038235.1	295	2643855	5798	841160	17510	1087015	1048720	35	1442492	13	32322	13334	138991	1402966
NC_038235.1	296	2646041	5798	841863	17510	1088042	1049607	35	1443872	13	32322	13334	138993	1404167
NC_038235.1	297	2648473	5799	842841	17511	1088047	1049350	34	1444666	13	32323	13336	138998	1406092
NC_038235.1	298	2636692	5799	838960	17511	1083218	1044759	35	1438320	13	32323	13337	138998	1399898
NC_038235.1	299	2605511	5799	829535	17511	1070589	1032834	35	1421302	13	32323	13338	138999	1380784
NC_038235.1	300	2711834	5799	865888	17517	1114720	1075364	35	1479912	13	32333	13338	139011	1440466
