Yale-RSV-0370,29
Yale-RSV-0371,32
Yale-RSV-0372,35
Yale-RSV-0377,26
Yale-RSV-0378,29
Yale-RSV-0379,32
Yale-RSV-0115,51
Yale-RSV-0124,57
Yale-RSV-0116,57
Yale-RSV-0148,58
Yale-RSV-0293,35
Yale-RSV-0295,41
Yale-RSV-0296,44
Yale-RSV-0302,38
Yale-RSV-0303,42
Yale-RSV-0304,45
Yale-RSV-0310,39
Yale-RSV-0312,45
Yale-RSV-0317,36
Yale-RSV-0318,39
Yale-RSV-0320,45
Yale-RSV-0325,36
Yale-RSV-0326,40
Yale-RSV-0333,37
Yale-RSV-0327,42
Yale-RSV-0336,47
Yale-RSV-0341,37
Yale-RSV-0342,41
Yale-RSV-0343,43
Yale-RSV-0350,41
Yale-RSV-0351,43
Yale-RSV-0352,47
Yale-RSV-0357,37
Yale-RSV-0358,41
Yale-RSV-0359,43
Yale-RSV-0360,46
Yale-RSV-0366,41
Yale-RSV-0368,46
Yale-RSV-0374,41
Yale-RSV-0375,44
Yale-RSV-0381,37
Yale-RSV-0157,62
Yale-RSV-0109,61
Yale-RSV-0141,62
Yale-RSV-0117,61
Yale-RSV-0110,63
Yale-RSV-0149,62
Yale-RSV-0150,65
Yale-RSV-0125,62
Yale-RSV-0101,59
Yale-RSV-0127,68
Yale-RSV-0119,67
Yale-RSV-0159,68
Yale-RSV-0409,77
Yale-RSV-0433,95
Yale-RSV-0386,72
Yale-RSV-0398,74
Yale-RSV-0410,78
Yale-RSV-0434,95
Yale-RSV-0470,107
Yale-RSV-0446,104
Yale-RSV-0387,72
Yale-RSV-0399,76
Yale-RSV-0411,78
Yale-RSV-0459,105
Yale-RSV-0424,95
Yale-RSV-0436,95
Yale-RSV-0460,105
Yale-RSV-0448,104
Yale-RSV-0413,77
Yale-RSV-0425,95
Yale-RSV-0402,74
Yale-RSV-0414,79
Yale-RSV-0426,94
Yale-RSV-0450,104
Yale-RSV-0427,95
Yale-RSV-0439,96
Yale-RSV-0463,105
Yale-RSV-0440,96
Yale-RSV-0452,104
Yale-RSV-0393,73
Yale-RSV-0429,95
Yale-RSV-0465,108
Yale-RSV-0453,104
Yale-RSV-0430,95
Yale-RSV-0466,108
Yale-RSV-0454,106
Yale-RSV-0407,77
Yale-RSV-0431,95
Yale-RSV-0443,97
Yale-RSV-0455,106
Yale-RSV-0457,105
Yale-RSV-0458,106
Yale-RSV-0471,107
Yale-RSV-0472,107
Yale-RSV-0474,107
Yale-RSV-0476,107
Yale-RSV-0477,109
Yale-RSV-0335,43
Yale-RSV-0196,119
Yale-RSV-0242,113
Yale-RSV-0193,111
Yale-RSV-0201,108
Yale-RSV-0209,108
Yale-RSV-0217,108
Yale-RSV-0225,107
Yale-RSV-0233,110
Yale-RSV-0241,108
Yale-RSV-0249,108
Yale-RSV-0257,112
Yale-RSV-0265,111
Yale-RSV-0273,111
Yale-RSV-0194,112
Yale-RSV-0195,117
Yale-RSV-0197,121
Yale-RSV-0198,124
Yale-RSV-0199,126
Yale-RSV-0200,129
Yale-RSV-0481,134
Yale-RSV-0203,117
Yale-RSV-0204,119
Yale-RSV-0205,122
Yale-RSV-0206,124
Yale-RSV-0207,128
Yale-RSV-0489,134
Yale-RSV-0210,113
Yale-RSV-0211,117
Yale-RSV-0212,119
Yale-RSV-0213,122
Yale-RSV-0215,127
Yale-RSV-0497,135
Yale-RSV-0218,113
Yale-RSV-0219,115
Yale-RSV-0220,119
Yale-RSV-0223,127
Yale-RSV-0224,131
Yale-RSV-0505,135
Yale-RSV-0226,113
Yale-RSV-0227,115
Yale-RSV-0229,122
Yale-RSV-0230,126
Yale-RSV-0513,135
Yale-RSV-0234,113
Yale-RSV-0238,126
Yale-RSV-0239,128
Yale-RSV-0521,135
Yale-RSV-0243,118
Yale-RSV-0246,125
Yale-RSV-0248,129
Yale-RSV-0529,135
Yale-RSV-0250,113
Yale-RSV-0253,123
Yale-RSV-0255,128
Yale-RSV-0256,129
Yale-RSV-0537,135
Yale-RSV-0258,114
Yale-RSV-0261,123
Yale-RSV-0263,128
Yale-RSV-0264,129
Yale-RSV-0267,116
Yale-RSV-0268,120
Yale-RSV-0270,126
Yale-RSV-0553,136
Yale-RSV-0274,115
Yale-RSV-0276,120
Yale-RSV-0278,126
Yale-RSV-0280,132
Yale-RSV-0561,136
Yale-RSV-0282,115
Yale-RSV-0283,117
Yale-RSV-0284,120
Yale-RSV-0569,136
Yale-RSV-0485,148
Yale-RSV-0487,157
Yale-RSV-0488,162
Yale-RSV-0490,136
Yale-RSV-0493,148
Yale-RSV-0496,162
Yale-RSV-0506,137
Yale-RSV-0507,141
Yale-RSV-0508,143
Yale-RSV-0509,149
Yale-RSV-0510,153
Yale-RSV-0511,160
Yale-RSV-0512,163
Yale-RSV-0515,142
Yale-RSV-0518,154
Yale-RSV-0523,141
Yale-RSV-0525,150
Yale-RSV-0526,154
Yale-RSV-0528,164
Yale-RSV-0532,144
Yale-RSV-0533,150
Yale-RSV-0534,155
Yale-RSV-0535,158
Yale-RSV-0536,166
Yale-RSV-0538,138
Yale-RSV-0539,141
Yale-RSV-0540,143
Yale-RSV-0546,139
Yale-RSV-0547,142
Yale-RSV-0549,152
Yale-RSV-0551,160
Yale-RSV-0554,139
Yale-RSV-0555,142
Yale-RSV-0556,147
Yale-RSV-0557,152
Yale-RSV-0558,156
Yale-RSV-0560,168
Yale-RSV-0562,140
Yale-RSV-0563,142
Yale-RSV-0565,152
Yale-RSV-0567,161
Yale-RSV-0570,140
Yale-RSV-0571,141
Yale-RSV-0572,148
Yale-RSV-0574,157
