sample	name	start	end	depth
Yale-RSV-0002-1	Amplicon 7	1867	2368	21431
Yale-RSV-0002-1	Amplicon 8	2236	2631	4200
Yale-RSV-0002-1	Amplicon 9	2541	2902	19542
Yale-RSV-0002-1	Amplicon 10	2762	3169	39444
Yale-RSV-0002-1	Amplicon 11	3085	3488	6463
Yale-RSV-0002-1	Amplicon 12	3398	3807	39493
Yale-RSV-0002-1	Amplicon 13	3722	4124	16436
Yale-RSV-0002-1	Amplicon 14	4407	4056	-1
Yale-RSV-0002-1	Amplicon 15	4323	4735	2437
Yale-RSV-0002-1	Amplicon 16	4654	5055	6962
Yale-RSV-0002-1	Amplicon 17	4967	5376	1632
Yale-RSV-0002-1	Amplicon 18	5203	5606	182
Yale-RSV-0002-1	Amplicon 19	5503	5886	21867
Yale-RSV-0002-1	Amplicon 20	5782	6186	44104
Yale-RSV-0002-1	Amplicon 21	6064	6466	22173
Yale-RSV-0002-1	Amplicon 22	6377	6783	49962
Yale-RSV-0002-1	Amplicon 23	6680	7068	18157
Yale-RSV-0002-1	Amplicon 24	6979	7376	18640
Yale-RSV-0002-1	Amplicon 25	7273	7701	2572
Yale-RSV-0002-1	Amplicon 26	7627	7965	67131
Yale-RSV-0002-1	Amplicon 27	7862	8262	44225
Yale-RSV-0002-1	Amplicon 28	8160	8574	6566
Yale-RSV-0002-1	Amplicon 29	8469	8877	42414
Yale-RSV-0002-1	Amplicon 30	8748	9155	23805
Yale-RSV-0002-1	Amplicon 31	9061	9467	7130
Yale-RSV-0002-1	Amplicon 32	9350	9754	33572
Yale-RSV-0002-1	Amplicon 33	9661	10226	11899
Yale-RSV-0002-1	Amplicon 34	9977	10382	403
Yale-RSV-0002-1	Amplicon 35	10265	10670	7562
Yale-RSV-0002-1	Amplicon 36	10566	10978	59342
Yale-RSV-0002-1	Amplicon 37	10878	11285	59390
Yale-RSV-0002-1	Amplicon 38	11183	11587	5679
Yale-RSV-0002-1	Amplicon 39	11483	11880	15843
Yale-RSV-0002-1	Amplicon 40	11775	12186	37459
Yale-RSV-0002-1	Amplicon 41	12084	12500	23234
Yale-RSV-0002-1	Amplicon 42	12414	12820	47694
Yale-RSV-0002-1	Amplicon 43	12712	13121	16441
Yale-RSV-0002-1	Amplicon 44	13405	13058	-1
Yale-RSV-0002-1	Amplicon 45	13338	13749	3715
Yale-RSV-0002-1	Amplicon 46	13618	14033	27920
Yale-RSV-0002-1	Amplicon 47	13962	14366	36356
Yale-RSV-0002-1	Amplicon 48	14251	14660	44138
Yale-RSV-0002-1	Amplicon 49	14578	14979	2871
Yale-RSV-0002-1	Amplicon 50	14768	15174	809
sample	name	start	end	depth
Yale-RSV-0003-1	Amplicon 1	77	496	3640
Yale-RSV-0003-1	Amplicon 2	321	805	2820
Yale-RSV-0003-1	Amplicon 3	702	1115	2814
Yale-RSV-0003-1	Amplicon 4	943	1346	11216
Yale-RSV-0003-1	Amplicon 5	1226	1661	20787
Yale-RSV-0003-1	Amplicon 6	1546	1976	23178
Yale-RSV-0003-1	Amplicon 7	1867	2368	20436
Yale-RSV-0003-1	Amplicon 8	2236	2631	17360
Yale-RSV-0003-1	Amplicon 9	2541	2902	17612
Yale-RSV-0003-1	Amplicon 10	2762	3169	22479
Yale-RSV-0003-1	Amplicon 11	3085	3488	3942
Yale-RSV-0003-1	Amplicon 12	3398	3807	3556
Yale-RSV-0003-1	Amplicon 13	3722	4124	7424
Yale-RSV-0003-1	Amplicon 14	4407	4056	-1
Yale-RSV-0003-1	Amplicon 15	4323	4735	1708
Yale-RSV-0003-1	Amplicon 16	4654	5055	5461
Yale-RSV-0003-1	Amplicon 17	4967	5376	1323
Yale-RSV-0003-1	Amplicon 18	5203	5606	260
Yale-RSV-0003-1	Amplicon 19	5503	5886	9619
Yale-RSV-0003-1	Amplicon 20	5782	6186	33256
Yale-RSV-0003-1	Amplicon 21	6064	6466	20536
Yale-RSV-0003-1	Amplicon 22	6377	6783	32051
Yale-RSV-0003-1	Amplicon 23	6680	7068	13470
Yale-RSV-0003-1	Amplicon 24	6979	7376	9638
Yale-RSV-0003-1	Amplicon 25	7273	7701	1327
Yale-RSV-0003-1	Amplicon 26	7627	7965	32924
Yale-RSV-0003-1	Amplicon 27	7862	8262	21911
Yale-RSV-0003-1	Amplicon 28	8160	8574	4620
Yale-RSV-0003-1	Amplicon 29	8469	8877	30561
Yale-RSV-0003-1	Amplicon 30	8748	9155	16736
Yale-RSV-0003-1	Amplicon 31	9061	9467	6417
Yale-RSV-0003-1	Amplicon 32	9350	9754	24015
Yale-RSV-0003-1	Amplicon 33	9661	10226	8045
Yale-RSV-0003-1	Amplicon 34	9977	10382	71
Yale-RSV-0003-1	Amplicon 35	10265	10670	4844
Yale-RSV-0003-1	Amplicon 36	10566	10978	31207
Yale-RSV-0003-1	Amplicon 37	10878	11285	39321
Yale-RSV-0003-1	Amplicon 38	11183	11587	24280
Yale-RSV-0003-1	Amplicon 39	11483	11880	15754
Yale-RSV-0003-1	Amplicon 40	11775	12186	31509
Yale-RSV-0003-1	Amplicon 41	12084	12500	16544
Yale-RSV-0003-1	Amplicon 42	12414	12820	23525
Yale-RSV-0003-1	Amplicon 43	12712	13121	13122
Yale-RSV-0003-1	Amplicon 44	13405	13058	-1
Yale-RSV-0003-1	Amplicon 45	13338	13749	3481
Yale-RSV-0003-1	Amplicon 46	13618	14033	16830
Yale-RSV-0003-1	Amplicon 47	13962	14366	22620
Yale-RSV-0003-1	Amplicon 48	14251	14660	26551
Yale-RSV-0003-1	Amplicon 49	14578	14979	6233
Yale-RSV-0003-1	Amplicon 50	14768	15174	2369
sample	name	start	end	depth
Yale-RSV-0004-1	Amplicon 1	77	496	4004
Yale-RSV-0004-1	Amplicon 2	321	805	2927
Yale-RSV-0004-1	Amplicon 3	702	1115	3243
Yale-RSV-0004-1	Amplicon 4	943	1346	11275
Yale-RSV-0004-1	Amplicon 5	1226	1661	21657
Yale-RSV-0004-1	Amplicon 6	1546	1976	30755
Yale-RSV-0004-1	Amplicon 7	1867	2368	23095
Yale-RSV-0004-1	Amplicon 8	2236	2631	12382
Yale-RSV-0004-1	Amplicon 9	2541	2902	17641
Yale-RSV-0004-1	Amplicon 10	2762	3169	21188
Yale-RSV-0004-1	Amplicon 11	3085	3488	10776
Yale-RSV-0004-1	Amplicon 12	3398	3807	4981
Yale-RSV-0004-1	Amplicon 13	3722	4124	7974
Yale-RSV-0004-1	Amplicon 14	4407	4056	-1
Yale-RSV-0004-1	Amplicon 15	4323	4735	227
Yale-RSV-0004-1	Amplicon 16	4654	5055	1866
Yale-RSV-0004-1	Amplicon 17	4967	5376	695
Yale-RSV-0004-1	Amplicon 18	5203	5606	93
Yale-RSV-0004-1	Amplicon 19	5503	5886	8723
Yale-RSV-0004-1	Amplicon 20	5782	6186	38596
Yale-RSV-0004-1	Amplicon 21	6064	6466	25161
Yale-RSV-0004-1	Amplicon 22	6377	6783	35504
Yale-RSV-0004-1	Amplicon 23	6680	7068	15070
Yale-RSV-0004-1	Amplicon 24	6979	7376	10123
Yale-RSV-0004-1	Amplicon 25	7273	7701	1388
Yale-RSV-0004-1	Amplicon 26	7627	7965	34682
Yale-RSV-0004-1	Amplicon 27	7862	8262	23149
Yale-RSV-0004-1	Amplicon 28	8160	8574	12591
Yale-RSV-0004-1	Amplicon 29	8469	8877	40014
Yale-RSV-0004-1	Amplicon 30	8748	9155	17807
Yale-RSV-0004-1	Amplicon 31	9061	9467	7370
Yale-RSV-0004-1	Amplicon 32	9350	9754	22345
Yale-RSV-0004-1	Amplicon 33	9661	10226	7977
Yale-RSV-0004-1	Amplicon 34	9977	10382	753
Yale-RSV-0004-1	Amplicon 35	10265	10670	4628
Yale-RSV-0004-1	Amplicon 36	10566	10978	31485
Yale-RSV-0004-1	Amplicon 37	10878	11285	42025
Yale-RSV-0004-1	Amplicon 38	11183	11587	26848
Yale-RSV-0004-1	Amplicon 39	11483	11880	21405
Yale-RSV-0004-1	Amplicon 40	11775	12186	47152
Yale-RSV-0004-1	Amplicon 41	12084	12500	28411
Yale-RSV-0004-1	Amplicon 42	12414	12820	35251
Yale-RSV-0004-1	Amplicon 43	12712	13121	16055
Yale-RSV-0004-1	Amplicon 44	13405	13058	-1
Yale-RSV-0004-1	Amplicon 45	13338	13749	4229
Yale-RSV-0004-1	Amplicon 46	13618	14033	18688
Yale-RSV-0004-1	Amplicon 47	13962	14366	24315
Yale-RSV-0004-1	Amplicon 48	14251	14660	30382
Yale-RSV-0004-1	Amplicon 49	14578	14979	8980
Yale-RSV-0004-1	Amplicon 50	14768	15174	3584
sample	name	start	end	depth
Yale-RSV-0005-1	Amplicon 1	77	496	2846
Yale-RSV-0005-1	Amplicon 2	321	805	316
Yale-RSV-0005-1	Amplicon 3	702	1115	50
Yale-RSV-0005-1	Amplicon 4	943	1346	3618
Yale-RSV-0005-1	Amplicon 5	1226	1661	14728
Yale-RSV-0005-1	Amplicon 6	1546	1976	7372
Yale-RSV-0005-1	Amplicon 7	1867	2368	9749
Yale-RSV-0005-1	Amplicon 8	2236	2631	1023
Yale-RSV-0005-1	Amplicon 9	2541	2902	14255
Yale-RSV-0005-1	Amplicon 10	2762	3169	36895
Yale-RSV-0005-1	Amplicon 11	3085	3488	13
Yale-RSV-0005-1	Amplicon 12	3398	3807	4782
Yale-RSV-0005-1	Amplicon 13	3722	4124	10005
Yale-RSV-0005-1	Amplicon 14	4407	4056	-1
Yale-RSV-0005-1	Amplicon 15	4323	4735	1190
Yale-RSV-0005-1	Amplicon 16	4654	5055	990
Yale-RSV-0005-1	Amplicon 17	4967	5376	24
Yale-RSV-0005-1	Amplicon 18	5203	5606	5
Yale-RSV-0005-1	Amplicon 19	5503	5886	343
Yale-RSV-0005-1	Amplicon 20	5782	6186	6568
Yale-RSV-0005-1	Amplicon 21	6064	6466	13558
Yale-RSV-0005-1	Amplicon 22	6377	6783	38708
Yale-RSV-0005-1	Amplicon 23	6680	7068	11688
Yale-RSV-0005-1	Amplicon 24	6979	7376	22416
Yale-RSV-0005-1	Amplicon 25	7273	7701	2844
Yale-RSV-0005-1	Amplicon 26	7627	7965	85800
Yale-RSV-0005-1	Amplicon 27	7862	8262	57545
Yale-RSV-0005-1	Amplicon 28	8160	8574	1677
Yale-RSV-0005-1	Amplicon 29	8469	8877	16313
Yale-RSV-0005-1	Amplicon 30	8748	9155	10138
Yale-RSV-0005-1	Amplicon 31	9061	9467	677
Yale-RSV-0005-1	Amplicon 32	9350	9754	12557
Yale-RSV-0005-1	Amplicon 33	9661	10226	4969
Yale-RSV-0005-1	Amplicon 34	9977	10382	88
Yale-RSV-0005-1	Amplicon 35	10265	10670	4549
Yale-RSV-0005-1	Amplicon 36	10566	10978	42368
Yale-RSV-0005-1	Amplicon 37	10878	11285	46911
Yale-RSV-0005-1	Amplicon 38	11183	11587	5254
Yale-RSV-0005-1	Amplicon 39	11483	11880	2281
Yale-RSV-0005-1	Amplicon 40	11775	12186	3736
Yale-RSV-0005-1	Amplicon 41	12084	12500	9012
Yale-RSV-0005-1	Amplicon 42	12414	12820	24098
Yale-RSV-0005-1	Amplicon 43	12712	13121	8038
Yale-RSV-0005-1	Amplicon 44	13405	13058	-1
Yale-RSV-0005-1	Amplicon 45	13338	13749	379
Yale-RSV-0005-1	Amplicon 46	13618	14033	16242
Yale-RSV-0005-1	Amplicon 47	13962	14366	31981
Yale-RSV-0005-1	Amplicon 48	14251	14660	45201
Yale-RSV-0005-1	Amplicon 49	14578	14979	1243
Yale-RSV-0005-1	Amplicon 50	14768	15174	110
sample	name	start	end	depth
Yale-RSV-0006-1	Amplicon 1	77	496	25913
Yale-RSV-0006-1	Amplicon 2	321	805	11726
Yale-RSV-0006-1	Amplicon 3	702	1115	1932
Yale-RSV-0006-1	Amplicon 4	943	1346	5705
Yale-RSV-0006-1	Amplicon 5	1226	1661	20690
Yale-RSV-0006-1	Amplicon 6	1546	1976	4604
Yale-RSV-0006-1	Amplicon 7	1867	2368	25031
Yale-RSV-0006-1	Amplicon 8	2236	2631	12445
Yale-RSV-0006-1	Amplicon 9	2541	2902	43486
Yale-RSV-0006-1	Amplicon 10	2762	3169	61966
Yale-RSV-0006-1	Amplicon 11	3085	3488	62448
Yale-RSV-0006-1	Amplicon 12	3398	3807	72508
Yale-RSV-0006-1	Amplicon 13	3722	4124	30024
Yale-RSV-0006-1	Amplicon 14	4407	4056	-1
Yale-RSV-0006-1	Amplicon 15	4323	4735	5842
Yale-RSV-0006-1	Amplicon 16	4654	5055	13072
Yale-RSV-0006-1	Amplicon 17	4967	5376	59654
Yale-RSV-0006-1	Amplicon 18	5203	5606	103712
Yale-RSV-0006-1	Amplicon 19	5503	5886	68528
Yale-RSV-0006-1	Amplicon 20	5782	6186	96523
Yale-RSV-0006-1	Amplicon 21	6064	6466	55330
Yale-RSV-0006-1	Amplicon 22	6377	6783	111173
Yale-RSV-0006-1	Amplicon 23	6680	7068	71016
Yale-RSV-0006-1	Amplicon 24	6979	7376	50749
Yale-RSV-0006-1	Amplicon 25	7273	7701	24994
Yale-RSV-0006-1	Amplicon 26	7627	7965	87908
Yale-RSV-0006-1	Amplicon 27	7862	8262	83866
Yale-RSV-0006-1	Amplicon 28	8160	8574	107727
Yale-RSV-0006-1	Amplicon 29	8469	8877	66488
Yale-RSV-0006-1	Amplicon 30	8748	9155	43969
Yale-RSV-0006-1	Amplicon 31	9061	9467	47645
Yale-RSV-0006-1	Amplicon 32	9350	9754	62732
Yale-RSV-0006-1	Amplicon 33	9661	10226	23625
Yale-RSV-0006-1	Amplicon 34	9977	10382	41092
Yale-RSV-0006-1	Amplicon 35	10265	10670	34441
Yale-RSV-0006-1	Amplicon 36	10566	10978	82508
Yale-RSV-0006-1	Amplicon 37	10878	11285	76953
Yale-RSV-0006-1	Amplicon 38	11183	11587	111683
Yale-RSV-0006-1	Amplicon 39	11483	11880	38471
Yale-RSV-0006-1	Amplicon 40	11775	12186	55611
Yale-RSV-0006-1	Amplicon 41	12084	12500	25344
Yale-RSV-0006-1	Amplicon 42	12414	12820	60097
Yale-RSV-0006-1	Amplicon 43	12712	13121	35412
Yale-RSV-0006-1	Amplicon 44	13405	13058	-1
Yale-RSV-0006-1	Amplicon 45	13338	13749	21256
Yale-RSV-0006-1	Amplicon 46	13618	14033	52485
Yale-RSV-0006-1	Amplicon 47	13962	14366	27772
Yale-RSV-0006-1	Amplicon 48	14251	14660	57421
Yale-RSV-0006-1	Amplicon 49	14578	14979	60672
Yale-RSV-0006-1	Amplicon 50	14768	15174	51802
sample	name	start	end	depth
Yale-RSV-0007-1	Amplicon 1	77	496	9764
Yale-RSV-0007-1	Amplicon 2	321	805	11839
Yale-RSV-0007-1	Amplicon 3	702	1115	6493
Yale-RSV-0007-1	Amplicon 4	943	1346	1998
Yale-RSV-0007-1	Amplicon 5	1226	1661	4563
Yale-RSV-0007-1	Amplicon 6	1546	1976	952
Yale-RSV-0007-1	Amplicon 7	1867	2368	17403
Yale-RSV-0007-1	Amplicon 8	2236	2631	9566
Yale-RSV-0007-1	Amplicon 9	2541	2902	17533
Yale-RSV-0007-1	Amplicon 10	2762	3169	43299
Yale-RSV-0007-1	Amplicon 11	3085	3488	26119
Yale-RSV-0007-1	Amplicon 12	3398	3807	20068
Yale-RSV-0007-1	Amplicon 13	3722	4124	17230
Yale-RSV-0007-1	Amplicon 14	4407	4056	-1
Yale-RSV-0007-1	Amplicon 15	4323	4735	8803
Yale-RSV-0007-1	Amplicon 16	4654	5055	23835
Yale-RSV-0007-1	Amplicon 17	4967	5376	60141
Yale-RSV-0007-1	Amplicon 18	5203	5606	87445
Yale-RSV-0007-1	Amplicon 19	5503	5886	46515
Yale-RSV-0007-1	Amplicon 20	5782	6186	66504
Yale-RSV-0007-1	Amplicon 21	6064	6466	44003
Yale-RSV-0007-1	Amplicon 22	6377	6783	99249
Yale-RSV-0007-1	Amplicon 23	6680	7068	107585
Yale-RSV-0007-1	Amplicon 24	6979	7376	95521
Yale-RSV-0007-1	Amplicon 25	7273	7701	20400
Yale-RSV-0007-1	Amplicon 26	7627	7965	53813
Yale-RSV-0007-1	Amplicon 27	7862	8262	54848
Yale-RSV-0007-1	Amplicon 28	8160	8574	70296
Yale-RSV-0007-1	Amplicon 29	8469	8877	46175
Yale-RSV-0007-1	Amplicon 30	8748	9155	38536
Yale-RSV-0007-1	Amplicon 31	9061	9467	29797
Yale-RSV-0007-1	Amplicon 32	9350	9754	39374
Yale-RSV-0007-1	Amplicon 33	9661	10226	14525
Yale-RSV-0007-1	Amplicon 34	9977	10382	26682
Yale-RSV-0007-1	Amplicon 35	10265	10670	24403
Yale-RSV-0007-1	Amplicon 36	10566	10978	50570
Yale-RSV-0007-1	Amplicon 37	10878	11285	46111
Yale-RSV-0007-1	Amplicon 38	11183	11587	68693
Yale-RSV-0007-1	Amplicon 39	11483	11880	31476
Yale-RSV-0007-1	Amplicon 40	11775	12186	51906
Yale-RSV-0007-1	Amplicon 41	12084	12500	19098
Yale-RSV-0007-1	Amplicon 42	12414	12820	39385
Yale-RSV-0007-1	Amplicon 43	12712	13121	24313
Yale-RSV-0007-1	Amplicon 44	13405	13058	-1
Yale-RSV-0007-1	Amplicon 45	13338	13749	12907
Yale-RSV-0007-1	Amplicon 46	13618	14033	33458
Yale-RSV-0007-1	Amplicon 47	13962	14366	26802
Yale-RSV-0007-1	Amplicon 48	14251	14660	54288
Yale-RSV-0007-1	Amplicon 49	14578	14979	36591
Yale-RSV-0007-1	Amplicon 50	14768	15174	30177
sample	name	start	end	depth
Yale-RSV-0008-1	Amplicon 1	77	496	1153
Yale-RSV-0008-1	Amplicon 2	321	805	251
Yale-RSV-0008-1	Amplicon 3	702	1115	10
Yale-RSV-0008-1	Amplicon 4	943	1346	1792
Yale-RSV-0008-1	Amplicon 5	1226	1661	5275
Yale-RSV-0008-1	Amplicon 6	1546	1976	1777
Yale-RSV-0008-1	Amplicon 7	1867	2368	4119
Yale-RSV-0008-1	Amplicon 8	2236	2631	559
Yale-RSV-0008-1	Amplicon 9	2541	2902	589
Yale-RSV-0008-1	Amplicon 10	2762	3169	453
Yale-RSV-0008-1	Amplicon 11	3085	3488	4178
Yale-RSV-0008-1	Amplicon 12	3398	3807	4098
Yale-RSV-0008-1	Amplicon 13	3722	4124	12892
Yale-RSV-0008-1	Amplicon 14	4407	4056	-1
Yale-RSV-0008-1	Amplicon 15	4323	4735	339
Yale-RSV-0008-1	Amplicon 16	4654	5055	272
Yale-RSV-0008-1	Amplicon 17	4967	5376	6
Yale-RSV-0008-1	Amplicon 18	5203	5606	1
Yale-RSV-0008-1	Amplicon 19	5503	5886	3077
Yale-RSV-0008-1	Amplicon 20	5782	6186	5127
Yale-RSV-0008-1	Amplicon 21	6064	6466	11788
Yale-RSV-0008-1	Amplicon 22	6377	6783	29836
Yale-RSV-0008-1	Amplicon 23	6680	7068	9225
Yale-RSV-0008-1	Amplicon 24	6979	7376	21708
Yale-RSV-0008-1	Amplicon 25	7273	7701	2443
Yale-RSV-0008-1	Amplicon 26	7627	7965	68017
Yale-RSV-0008-1	Amplicon 27	7862	8262	39833
Yale-RSV-0008-1	Amplicon 28	8160	8574	830
Yale-RSV-0008-1	Amplicon 29	8469	8877	4213
Yale-RSV-0008-1	Amplicon 30	8748	9155	2867
Yale-RSV-0008-1	Amplicon 31	9061	9467	207
Yale-RSV-0008-1	Amplicon 32	9350	9754	7882
Yale-RSV-0008-1	Amplicon 33	9661	10226	3284
Yale-RSV-0008-1	Amplicon 34	9977	10382	77
Yale-RSV-0008-1	Amplicon 35	10265	10670	1893
Yale-RSV-0008-1	Amplicon 36	10566	10978	3951
Yale-RSV-0008-1	Amplicon 37	10878	11285	11761
Yale-RSV-0008-1	Amplicon 38	11183	11587	2145
Yale-RSV-0008-1	Amplicon 39	11483	11880	2124
Yale-RSV-0008-1	Amplicon 40	11775	12186	4508
Yale-RSV-0008-1	Amplicon 41	12084	12500	14089
Yale-RSV-0008-1	Amplicon 42	12414	12820	82969
Yale-RSV-0008-1	Amplicon 43	12712	13121	8010
Yale-RSV-0008-1	Amplicon 44	13405	13058	-1
Yale-RSV-0008-1	Amplicon 45	13338	13749	329
Yale-RSV-0008-1	Amplicon 46	13618	14033	12678
Yale-RSV-0008-1	Amplicon 47	13962	14366	18811
Yale-RSV-0008-1	Amplicon 48	14251	14660	28416
Yale-RSV-0008-1	Amplicon 49	14578	14979	743
Yale-RSV-0008-1	Amplicon 50	14768	15174	29
sample	name	start	end	depth
Yale-RSV-0009-1	Amplicon 1	77	496	2635
Yale-RSV-0009-1	Amplicon 2	321	805	1580
Yale-RSV-0009-1	Amplicon 3	702	1115	1828
Yale-RSV-0009-1	Amplicon 4	943	1346	7915
Yale-RSV-0009-1	Amplicon 5	1226	1661	14820
Yale-RSV-0009-1	Amplicon 6	1546	1976	13234
Yale-RSV-0009-1	Amplicon 7	1867	2368	12133
Yale-RSV-0009-1	Amplicon 8	2236	2631	6178
Yale-RSV-0009-1	Amplicon 9	2541	2902	9872
Yale-RSV-0009-1	Amplicon 10	2762	3169	15774
Yale-RSV-0009-1	Amplicon 11	3085	3488	8443
Yale-RSV-0009-1	Amplicon 12	3398	3807	3973
Yale-RSV-0009-1	Amplicon 13	3722	4124	6617
Yale-RSV-0009-1	Amplicon 14	4407	4056	-1
Yale-RSV-0009-1	Amplicon 15	4323	4735	1299
Yale-RSV-0009-1	Amplicon 16	4654	5055	3581
Yale-RSV-0009-1	Amplicon 17	4967	5376	827
Yale-RSV-0009-1	Amplicon 18	5203	5606	254
Yale-RSV-0009-1	Amplicon 19	5503	5886	9581
Yale-RSV-0009-1	Amplicon 20	5782	6186	24359
Yale-RSV-0009-1	Amplicon 21	6064	6466	13788
Yale-RSV-0009-1	Amplicon 22	6377	6783	24073
Yale-RSV-0009-1	Amplicon 23	6680	7068	9665
Yale-RSV-0009-1	Amplicon 24	6979	7376	6755
Yale-RSV-0009-1	Amplicon 25	7273	7701	967
Yale-RSV-0009-1	Amplicon 26	7627	7965	24205
Yale-RSV-0009-1	Amplicon 27	7862	8262	15863
Yale-RSV-0009-1	Amplicon 28	8160	8574	5889
Yale-RSV-0009-1	Amplicon 29	8469	8877	21305
Yale-RSV-0009-1	Amplicon 30	8748	9155	8401
Yale-RSV-0009-1	Amplicon 31	9061	9467	4764
Yale-RSV-0009-1	Amplicon 32	9350	9754	16208
Yale-RSV-0009-1	Amplicon 33	9661	10226	5947
Yale-RSV-0009-1	Amplicon 34	9977	10382	633
Yale-RSV-0009-1	Amplicon 35	10265	10670	3956
Yale-RSV-0009-1	Amplicon 36	10566	10978	22393
Yale-RSV-0009-1	Amplicon 37	10878	11285	29073
Yale-RSV-0009-1	Amplicon 38	11183	11587	17738
Yale-RSV-0009-1	Amplicon 39	11483	11880	23878
Yale-RSV-0009-1	Amplicon 40	11775	12186	59663
Yale-RSV-0009-1	Amplicon 41	12084	12500	62226
Yale-RSV-0009-1	Amplicon 42	12414	12820	68274
Yale-RSV-0009-1	Amplicon 43	12712	13121	12828
Yale-RSV-0009-1	Amplicon 44	13405	13058	-1
Yale-RSV-0009-1	Amplicon 45	13338	13749	3225
Yale-RSV-0009-1	Amplicon 46	13618	14033	14032
Yale-RSV-0009-1	Amplicon 47	13962	14366	17633
Yale-RSV-0009-1	Amplicon 48	14251	14660	20525
Yale-RSV-0009-1	Amplicon 49	14578	14979	3689
Yale-RSV-0009-1	Amplicon 50	14768	15174	1282
sample	name	start	end	depth
Yale-RSV-0011-1	Amplicon 1	77	496	7508
Yale-RSV-0011-1	Amplicon 2	321	805	4907
Yale-RSV-0011-1	Amplicon 3	702	1115	5299
Yale-RSV-0011-1	Amplicon 4	943	1346	21848
Yale-RSV-0011-1	Amplicon 5	1226	1661	44679
Yale-RSV-0011-1	Amplicon 6	1546	1976	50317
Yale-RSV-0011-1	Amplicon 7	1867	2368	43962
Yale-RSV-0011-1	Amplicon 8	2236	2631	19482
Yale-RSV-0011-1	Amplicon 9	2541	2902	35420
Yale-RSV-0011-1	Amplicon 10	2762	3169	47028
Yale-RSV-0011-1	Amplicon 11	3085	3488	16212
Yale-RSV-0011-1	Amplicon 12	3398	3807	9639
Yale-RSV-0011-1	Amplicon 13	3722	4124	18649
Yale-RSV-0011-1	Amplicon 14	4407	4056	-1
Yale-RSV-0011-1	Amplicon 15	4323	4735	2998
